Subject	Comp	RT	Error
5	comp	418.123209	0
5	incomp	418.060576	0
5	comp	501.523074	0
5	incomp	518.12443	1
5	comp	401.470204	0
5	comp	434.813379	0
5	comp	368.010642	0
5	incomp	434.771798	0
5	incomp	451.348573	0
5	incomp	484.78043	0
5	incomp	384.712585	0
5	comp	434.72604	0
5	incomp	451.335367	0
5	incomp	501.542652	0
5	incomp	518.202482	0
5	incomp	401.427746	0
5	comp	468.062785	1
5	comp	468.104082	0
5	incomp	384.640995	0
5	comp	501.57203	0
5	incomp	551.546642	0
5	incomp	334.528578	1
5	incomp	601.554724	0
5	comp	534.935781	1
5	incomp	634.908162	0
5	comp	434.659423	0
5	comp	384.702892	0
5	incomp	418.096476	0
5	comp	418.110985	0
5	comp	534.913841	0
5	incomp	701.686476	0
5	incomp	634.942808	0
5	comp	601.686869	0
5	comp	1202.347535	0
5	incomp	484.743374	0
5	incomp	501.536191	0
5	incomp	501.473441	0
5	incomp	484.821937	0
5	comp	451.466546	0
5	incomp	568.265803	0
5	incomp	418.125366	1
5	incomp	518.182983	0
5	comp	418.146672	0
5	comp	418.089077	0
5	comp	384.681546	0
5	comp	401.424337	0
5	comp	317.930817	0
5	incomp	317.955577	0
5	comp	434.787645	0
5	incomp	601.576639	0
5	incomp	418.065831	0
5	comp	451.479351	0
5	incomp	518.236967	0
5	comp	484.803736	0
5	comp	401.415371	0
5	comp	384.596254	0
5	incomp	484.821078	0
5	comp	501.541438	0
5	incomp	501.482881	0
5	comp	468.169801	0
5	incomp	401.450414	0
5	comp	434.709583	0
5	comp	401.335853	0
5	incomp	334.686988	1
5	comp	418.136069	0
5	comp	351.321169	0
5	comp	518.223023	0
5	incomp	451.484709	0
5	comp	484.827314	0
5	incomp	568.341373	0
5	incomp	551.602556	0
5	incomp	518.291884	1
5	comp	501.56153	0
5	comp	434.817087	0
5	incomp	568.267133	1
5	incomp	518.193905	0
5	comp	584.812454	0
5	incomp	401.359474	1
5	incomp	484.829975	0
5	comp	468.134934	0
5	comp	434.752611	0
5	comp	401.443895	0
5	comp	434.66313	0
5	comp	434.758128	0
5	comp	534.823178	1
5	incomp	601.659664	0
5	incomp	468.155871	0
5	incomp	401.430769	0
5	incomp	468.045686	0
5	comp	384.82076	0
5	incomp	367.974197	0
5	incomp	518.245382	0
5	comp	584.840981	0
5	comp	351.203457	0
5	comp	368.105002	0
5	comp	401.446842	0
5	incomp	401.338509	0
5	incomp	334.605946	0
5	comp	418.053499	0
5	incomp	518.15102	0
5	comp	568.287914	0
5	comp	418.05071	0
5	incomp	451.454742	0
5	incomp	451.469207	0
5	incomp	468.178079	0
5	comp	484.842083	0
5	comp	468.109236	0
5	incomp	568.227638	0
5	incomp	451.354189	0
5	comp	368.024701	0
5	comp	468.143119	0
5	incomp	568.200466	0
5	incomp	568.233984	0
5	incomp	551.453497	0
5	comp	551.582124	0
5	comp	434.780525	0
5	incomp	468.089802	0
5	incomp	451.440743	0
5	comp	401.37996	0
5	comp	384.839271	0
5	incomp	451.442054	0
5	incomp	484.832234	0
5	incomp	751.712915	0
5	comp	484.87367	0
5	comp	434.66418	0
5	incomp	484.793928	0
5	comp	518.16873	0
5	comp	418.045094	0
5	incomp	451.428913	0
5	comp	501.416756	0
5	incomp	501.535221	0
5	incomp	401.351314	0
5	comp	484.805392	0
5	comp	384.769189	0
5	incomp	601.545962	0
5	comp	434.73058	0
5	incomp	451.579648	0
5	incomp	418.071601	0
5	comp	384.778313	0
5	comp	468.195232	0
5	incomp	334.711685	0
5	incomp	418.129824	0
5	comp	384.617404	0
5	comp	418.104546	0
5	incomp	418.120479	0
5	incomp	367.916849	0
5	comp	384.831991	0
5	incomp	368.002601	0
5	incomp	518.131066	0
5	incomp	501.504527	0
5	comp	351.35965	0
5	comp	418.148282	0
5	incomp	418.027436	0
5	incomp	418.061473	0
5	comp	551.568067	0
5	incomp	301.301883	0
5	comp	384.710836	0
5	incomp	467.822675	0
5	incomp	334.685579	0
5	comp	384.758566	0
5	incomp	451.506558	0
5	comp	451.492057	0
5	comp	367.941827	0
5	comp	317.97278	1
5	incomp	568.226499	0
5	incomp	434.822791	0
5	incomp	401.393286	1
5	incomp	434.81879	0
5	incomp	501.478224	0
5	comp	418.064532	0
5	incomp	451.427832	0
5	incomp	468.174974	0
5	incomp	434.649347	0
5	comp	401.44302	0
5	incomp	584.926509	0
5	comp	351.296186	0
5	comp	351.378483	0
5	comp	434.754024	0
5	comp	434.723128	0
5	comp	501.577445	0
5	comp	317.956394	0
5	comp	401.395843	0
5	comp	384.742949	0
5	incomp	368.056459	0
5	comp	384.735002	0
5	incomp	401.321004	0
5	incomp	451.505543	0
5	comp	401.446406	0
5	comp	635.006906	1
5	comp	401.312297	0
5	comp	401.451717	0
5	incomp	484.753863	0
5	incomp	451.450834	0
5	incomp	401.373625	1
5	comp	751.762247	0
5	incomp	451.443696	0
5	comp	418.134058	0
5	comp	501.450986	0
5	incomp	534.924447	0
5	comp	418.071594	0
5	comp	384.580312	0
5	incomp	468.147974	0
5	incomp	501.563739	0
5	comp	434.742136	0
5	comp	551.502743	0
5	incomp	501.481757	0
5	comp	401.455308	0
5	incomp	568.247736	0
5	incomp	534.886246	0
5	comp	618.277964	0
5	incomp	418.05834	0
5	incomp	434.795472	0
5	comp	418.097779	0
5	comp	368.075692	0
5	incomp	368.06616	0
5	comp	351.328331	1
5	comp	451.471747	0
5	incomp	351.377526	1
5	comp	1135.584863	0
5	comp	384.670207	0
5	comp	384.639328	0
5	incomp	451.424928	0
5	incomp	584.795318	0
5	comp	334.57139	0
5	comp	484.871747	0
5	comp	484.902543	0
5	incomp	468.109912	0
5	incomp	484.788594	0
5	incomp	434.768104	0
5	incomp	384.779237	0
5	incomp	367.944991	0
5	comp	451.41301	0
5	comp	401.38751	0
5	incomp	434.688567	0
5	incomp	501.495367	0
5	comp	351.32281	0
5	incomp	317.950852	0
5	incomp	451.385921	0
5	comp	401.394689	0
5	incomp	351.310784	0
5	incomp	451.449806	0
5	comp	351.309846	0
5	comp	484.811504	0
5	incomp	417.966385	0
6	incomp	718.408947	0
6	comp	434.723863	0
6	incomp	451.412981	0
6	incomp	501.557911	0
6	comp	384.688118	0
6	comp	351.337504	0
6	incomp	584.886504	0
6	incomp	401.451328	0
6	incomp	468.095849	0
6	incomp	484.793532	0
6	incomp	451.410407	0
6	comp	468.157955	0
6	incomp	484.869131	1
6	incomp	551.502428	0
6	comp	384.726683	0
6	comp	418.166203	0
6	comp	384.661351	0
6	incomp	368.098524	0
6	comp	418.008237	0
6	comp	351.406631	0
6	comp	367.981703	0
6	comp	401.311433	0
6	incomp	384.758321	0
6	incomp	418.108556	0
6	incomp	367.976859	0
6	incomp	484.84072	0
6	comp	518.18178	0
6	incomp	401.439831	0
6	incomp	368.007159	0
6	comp	418.173871	0
6	incomp	401.368405	0
6	comp	401.260632	0
6	incomp	518.147334	0
6	incomp	584.945385	0
6	comp	418.078096	0
6	incomp	835.23049	0
6	comp	418.092105	0
6	comp	384.669666	0
6	comp	384.628867	0
6	comp	418.135329	0
6	comp	368.08016	0
6	incomp	451.41413	0
6	comp	384.754605	0
6	incomp	401.366896	0
6	comp	384.675745	0
6	incomp	484.765074	0
6	incomp	434.729464	0
6	comp	351.385301	0
6	incomp	568.178662	0
6	incomp	384.739536	0
6	comp	401.449387	0
6	comp	368.005411	0
6	comp	334.754022	0
6	comp	351.402296	0
6	incomp	484.813414	0
6	comp	468.175849	0
6	comp	451.499914	0
6	incomp	551.593428	0
6	comp	367.995749	0
6	comp	384.697683	0
6	incomp	434.74746	0
6	incomp	418.018756	0
6	comp	451.513797	0
6	incomp	384.715666	0
6	incomp	518.102353	0
6	comp	384.732752	0
6	comp	334.646162	0
6	incomp	501.501653	0
6	comp	484.766423	0
6	incomp	468.146696	0
6	comp	401.439646	0
6	comp	368.061393	0
6	comp	384.647781	0
6	incomp	401.372039	0
6	incomp	451.399197	0
6	incomp	351.275284	0
6	comp	401.376646	0
6	incomp	534.971685	0
6	incomp	468.187923	0
6	incomp	318.032666	1
6	comp	434.807205	0
6	comp	384.741579	0
6	incomp	568.275305	0
6	incomp	401.335288	0
6	comp	368.01305	0
6	comp	367.973437	0
6	incomp	518.253753	0
6	incomp	401.386548	0
6	comp	334.617089	0
6	comp	368.00391	0
6	comp	351.259147	0
6	comp	351.244683	0
6	incomp	418.130922	0
6	incomp	534.907584	0
6	incomp	501.55955	0
6	incomp	468.171902	0
6	comp	551.563912	0
6	comp	384.750169	0
6	comp	418.046918	0
6	comp	451.538521	0
6	incomp	501.488958	0
6	comp	418.11149	0
6	incomp	468.103292	0
6	comp	401.371588	0
6	incomp	735.120691	1
6	incomp	418.092618	0
6	incomp	418.109401	0
6	comp	434.681378	0
6	incomp	501.493415	0
6	comp	418.16794	0
6	incomp	384.686609	0
6	comp	367.964672	0
6	comp	401.421008	0
6	comp	368.042606	0
6	incomp	618.360541	0
6	incomp	468.19405	0
6	incomp	484.692034	0
6	comp	401.420079	0
6	incomp	401.340925	0
6	comp	418.030298	0
6	comp	351.317571	0
6	comp	384.641284	0
6	comp	384.768046	0
6	incomp	468.102426	0
6	comp	384.650014	0
6	comp	401.442294	0
6	incomp	501.401239	0
6	incomp	451.429611	0
6	comp	384.715232	0
6	incomp	451.503037	0
6	comp	384.679494	0
6	incomp	468.206999	0
6	incomp	367.990438	0
6	comp	368.064164	0
6	incomp	501.497156	0
6	incomp	384.714531	0
6	comp	318.015753	0
6	comp	367.984063	0
6	comp	368.069058	0
6	incomp	451.381864	0
6	comp	401.515038	0
6	comp	434.827056	0
6	comp	434.761677	0
6	comp	384.764396	0
6	incomp	518.182944	0
6	incomp	451.511629	0
6	comp	501.530351	0
6	comp	418.069553	0
6	incomp	484.859318	0
6	incomp	484.826627	0
6	incomp	501.450192	0
6	comp	618.328243	0
6	incomp	418.006742	0
6	incomp	384.765596	0
6	incomp	501.484488	0
6	incomp	418.079541	0
6	comp	451.47739	0
6	incomp	501.570902	0
6	incomp	434.779078	0
6	incomp	418.034218	0
6	comp	368.084753	0
6	comp	351.362771	0
6	comp	351.321442	0
6	incomp	434.822956	0
6	comp	384.441284	0
6	incomp	451.423709	0
6	comp	384.731797	0
6	incomp	368.031977	0
6	incomp	568.231721	0
6	incomp	401.449143	0
6	incomp	434.712188	0
6	comp	334.655999	0
6	incomp	401.386856	1
6	incomp	451.481716	0
6	incomp	484.87855	0
6	incomp	551.553707	0
6	comp	368.03402	0
6	comp	484.855431	0
6	comp	468.141771	0
6	comp	601.614896	0
6	incomp	601.671242	0
6	incomp	418.120615	0
6	comp	418.067376	0
6	incomp	568.283206	0
6	incomp	451.405721	0
6	comp	534.871828	0
6	incomp	401.458391	0
6	comp	384.671242	0
6	comp	418.199735	0
6	comp	384.694768	0
6	comp	451.524726	0
6	comp	434.748526	0
6	incomp	434.75364	0
6	incomp	434.812128	0
6	comp	418.089685	0
6	incomp	451.498344	0
6	comp	417.95749	0
6	incomp	451.45483	0
6	comp	468.181513	0
6	incomp	468.17956	0
6	incomp	468.127275	0
6	comp	384.761475	0
6	comp	384.754224	0
6	comp	401.453163	0
6	comp	384.673722	0
6	comp	368.052166	0
6	incomp	468.125804	0
6	comp	351.25092	0
6	incomp	451.452199	0
6	comp	384.678793	0
6	incomp	384.71423	0
6	incomp	551.584308	0
6	incomp	451.402747	0
6	comp	451.395981	0
6	comp	434.818131	0
6	incomp	418.100066	0
6	incomp	401.421695	0
6	incomp	501.538629	0
6	comp	334.698685	0
6	incomp	534.938161	0
6	incomp	434.799136	0
6	comp	384.780372	0
6	comp	401.449699	0
6	comp	401.360358	0
6	comp	451.471684	0
6	comp	368.074037	0
6	incomp	401.304216	0
6	incomp	384.732974	0
6	comp	384.674753	0
6	incomp	418.080797	0
6	incomp	551.601965	0
6	comp	368.036332	0
6	comp	434.722074	0
6	comp	668.323618	0
6	incomp	401.331552	1
6	comp	351.236674	0
6	incomp	368.022856	0
6	comp	384.749575	0
6	incomp	434.774296	0
6	incomp	501.566483	0
6	comp	401.378363	0
6	incomp	351.405697	0
6	incomp	468.188111	0
6	comp	384.73932	0
6	comp	451.464603	0
6	comp	384.609138	0
6	incomp	518.258395	0
6	incomp	484.86191	0
6	comp	468.137753	0
6	incomp	468.142277	0
6	comp	384.751415	0
6	incomp	501.493351	0
6	comp	368.002591	0
6	incomp	468.082239	0
6	incomp	384.685048	0
6	comp	351.278378	0
6	comp	367.981719	0
6	incomp	468.134767	0
6	comp	401.405576	0
6	comp	467.858708	0
6	incomp	584.875546	0
6	comp	334.627996	0
6	incomp	484.797784	0
6	incomp	484.779724	0
6	incomp	434.692339	0
6	comp	367.824112	0
6	comp	401.442035	0
6	comp	418.038766	0
6	incomp	468.094685	0
6	incomp	484.785072	0
6	comp	384.678532	0
6	comp	384.711426	0
6	incomp	451.47702	0
6	incomp	518.193007	0
6	comp	367.992575	0
6	incomp	451.419988	0
6	comp	401.371089	0
6	incomp	384.807472	0
6	comp	384.715579	0
6	incomp	351.317095	0
6	incomp	434.814748	0
6	incomp	468.054596	0
6	comp	418.108881	0
6	comp	434.813751	0
6	incomp	618.344413	0
6	comp	334.676421	0
6	comp	351.382173	0
6	incomp	368.047486	0
6	comp	401.380352	0
6	incomp	418.057238	0
6	incomp	501.456131	0
6	incomp	351.332384	0
6	incomp	368.077137	0
6	comp	384.743179	0
6	comp	334.407846	0
6	comp	418.030837	0
6	comp	384.391498	0
6	incomp	484.743179	0
6	incomp	534.924485	0
6	comp	451.519883	0
6	comp	384.683407	0
6	comp	418.089795	0
6	incomp	468.149209	0
6	comp	384.400948	0
6	comp	351.353638	0
6	incomp	501.455752	0
6	incomp	401.380251	0
6	incomp	568.212611	0
6	incomp	468.127264	0
6	comp	367.956984	0
6	comp	367.96846	0
6	incomp	434.785808	0
6	incomp	418.011884	0
6	incomp	351.337723	0
6	comp	418.066704	0
6	incomp	501.451086	0
6	incomp	518.165403	0
6	incomp	451.413486	0
6	comp	384.70431	0
6	incomp	468.190542	0
6	comp	384.713712	0
6	incomp	468.083106	0
6	comp	384.690864	0
6	incomp	401.471987	0
6	comp	401.455399	0
6	comp	434.823032	0
6	incomp	451.364812	0
6	incomp	468.141302	0
6	comp	351.355366	0
6	incomp	368.058886	0
6	comp	368.01641	0
6	comp	384.722301	0
6	comp	334.689027	0
6	incomp	484.788309	0
6	comp	434.765071	0
6	comp	401.431313	0
7	comp	468.105071	0
7	incomp	401.494652	0
7	incomp	468.20724	0
7	comp	367.962626	0
7	comp	434.74988	0
7	incomp	468.178024	0
7	incomp	434.744863	0
7	incomp	384.6983	0
7	incomp	384.719717	0
7	incomp	434.805742	0
7	comp	401.447445	0
7	incomp	401.378271	0
7	incomp	484.832748	0
7	comp	301.259458	0
7	incomp	1202.308204	0
7	comp	384.6762	0
7	comp	334.655322	0
7	comp	317.862918	0
7	comp	434.792758	0
7	comp	484.905787	0
7	incomp	317.86601	0
7	incomp	418.022948	0
7	comp	301.236903	0
7	comp	318.010768	0
7	comp	368.061543	0
7	comp	384.684381	0
7	incomp	351.408109	0
7	comp	418.132274	0
7	incomp	434.831544	0
7	comp	334.643429	0
7	comp	401.428727	0
7	incomp	451.513833	0
7	comp	318.035651	0
7	incomp	501.5235	0
7	incomp	317.955973	0
7	incomp	318.00086	0
7	comp	368.050323	0
7	comp	318.066419	0
7	incomp	418.113503	0
7	comp	301.355997	0
7	incomp	367.98256	0
7	incomp	334.669377	0
7	incomp	468.198519	0
7	incomp	334.682834	0
7	incomp	468.203342	0
7	comp	317.969762	0
7	incomp	301.32421	0
7	comp	301.238273	0
7	comp	351.319689	0
7	comp	367.87719	0
7	comp	317.983969	0
7	incomp	418.068762	0
7	incomp	418.05022	0
7	incomp	367.969106	0
7	comp	368.061086	0
7	comp	351.363506	0
7	incomp	501.539569	0
7	incomp	468.021876	0
7	incomp	451.485746	0
7	incomp	368.022016	0
7	comp	384.785031	0
7	incomp	434.757842	0
7	comp	334.436839	0
7	comp	334.621788	0
7	incomp	368.052447	0
7	incomp	384.685019	0
7	comp	384.765607	0
7	incomp	351.368471	0
7	incomp	317.987847	0
7	comp	301.349418	0
7	incomp	334.645773	0
7	incomp	351.272245	0
7	incomp	318.018575	0
7	comp	334.586865	0
7	comp	334.72825	0
7	comp	334.62677	0
7	incomp	434.748869	0
7	comp	317.980154	0
7	incomp	518.197546	0
7	comp	368.093346	0
7	comp	351.316118	0
7	incomp	284.611409	1
7	comp	401.385316	0
7	incomp	351.338231	0
7	comp	501.48255	0
7	incomp	317.966092	0
7	comp	367.694223	0
7	comp	384.691317	0
7	comp	434.722764	0
7	incomp	468.107673	0
7	comp	401.383574	0
7	incomp	368.059177	0
7	comp	317.981645	0
7	comp	351.350154	0
7	comp	451.399869	0
7	comp	584.962858	0
7	comp	418.136883	0
7	incomp	334.672997	0
7	comp	351.377237	0
7	incomp	401.400624	0
7	incomp	384.667741	0
7	comp	434.657514	0
7	incomp	317.909273	0
7	incomp	368.081736	0
7	comp	351.035831	0
7	comp	468.168998	0
7	incomp	334.66369	0
7	comp	301.277974	0
7	incomp	301.281298	0
7	incomp	384.666599	1
7	comp	534.843065	0
7	incomp	468.137336	0
7	incomp	518.260262	0
7	comp	367.984602	0
7	comp	351.341789	0
7	comp	368.022822	0
7	comp	384.746108	0
7	comp	384.66863	0
7	incomp	367.970881	0
7	incomp	384.736663	0
7	incomp	367.957438	0
7	incomp	468.150355	0
7	comp	401.442556	0
7	comp	418.053697	0
7	comp	334.672489	0
7	incomp	451.437834	0
7	incomp	401.350184	0
7	incomp	334.662894	0
7	incomp	368.024548	0
7	comp	351.334023	0
7	comp	451.459159	0
7	incomp	334.634845	0
7	incomp	334.622668	0
7	comp	334.624807	0
7	comp	334.639774	0
7	comp	334.68129	0
7	comp	401.383154	0
7	incomp	401.39269	0
7	incomp	284.608172	1
7	comp	451.388795	0
7	comp	368.046489	0
7	incomp	351.363457	0
7	incomp	301.274342	0
7	comp	418.110624	0
7	comp	401.422384	0
7	comp	468.093959	0
7	incomp	451.454526	0
7	comp	351.350709	0
7	incomp	468.116149	0
7	incomp	501.474082	0
7	incomp	368.104373	0
7	comp	368.048022	0
7	incomp	534.923733	0
7	comp	401.417055	0
7	incomp	368.037273	0
7	comp	367.994521	0
7	comp	501.523201	0
7	incomp	534.90472	0
7	comp	401.456712	0
7	incomp	334.642819	0
7	incomp	334.652365	0
7	incomp	317.999124	0
7	incomp	301.226626	0
7	comp	351.354303	0
7	comp	301.314547	0
7	incomp	317.985236	0
7	incomp	334.683753	0
7	comp	334.707782	0
7	incomp	518.221147	0
7	comp	351.328515	0
7	incomp	401.433697	0
7	comp	401.368699	0
7	comp	334.577416	0
7	incomp	368.025139	0
7	incomp	334.690116	0
7	incomp	434.826077	0
7	comp	267.936784	0
7	comp	384.65037	0
7	comp	401.3933	0
7	incomp	418.058975	0
7	incomp	451.412141	0
7	comp	334.742997	0
7	comp	301.268884	0
7	comp	418.053203	0
7	incomp	334.721071	0
7	incomp	418.093962	0
7	comp	351.390103	0
7	comp	334.712049	0
7	incomp	384.698641	0
7	comp	334.610521	0
7	comp	317.617594	0
7	incomp	501.459162	0
7	comp	367.984035	0
7	comp	368.027473	0
7	incomp	401.374124	0
7	incomp	367.970311	0
7	comp	318.014205	0
7	comp	418.105102	0
7	comp	434.777753	0
7	incomp	401.427914	0
7	incomp	334.666485	0
7	incomp	401.417626	0
7	comp	368.017899	0
7	comp	317.964621	0
7	comp	301.296806	0
7	comp	368.085824	0
7	comp	301.343518	0
7	incomp	317.985483	0
7	incomp	351.379951	0
7	incomp	334.629575	1
7	incomp	434.770349	0
7	incomp	434.681598	0
7	comp	317.992651	0
7	incomp	401.434483	0
7	comp	401.115564	0
7	incomp	401.457971	0
7	comp	301.313279	0
7	incomp	317.839052	0
7	incomp	418.046118	0
7	comp	351.354126	0
7	incomp	317.94785	0
7	incomp	351.362566	0
7	comp	968.667294	0
7	incomp	484.827211	0
7	incomp	384.677812	0
7	comp	334.710721	0
7	incomp	384.763746	0
7	comp	434.687623	0
7	comp	318.058985	0
7	comp	351.319354	0
7	comp	418.092106	0
7	comp	384.72095	0
7	incomp	351.324116	0
7	comp	368.062449	0
7	incomp	401.347842	0
7	comp	384.65304	0
7	incomp	351.32361	0
7	incomp	317.956271	0
7	incomp	334.49351	0
7	incomp	518.177268	0
7	comp	401.423072	0
7	comp	451.41486	0
7	comp	301.255989	0
7	incomp	384.652527	0
7	incomp	367.924164	0
7	comp	418.064851	0
7	incomp	351.453908	0
7	comp	418.008205	0
7	incomp	434.707199	0
7	incomp	334.726704	0
7	comp	417.976035	0
7	incomp	434.772538	0
7	comp	351.368198	0
7	incomp	418.039024	0
7	incomp	351.290795	0
7	comp	368.067665	0
7	incomp	351.247899	0
7	incomp	468.145846	0
7	incomp	351.3668	0
7	comp	384.655319	0
7	incomp	334.674141	0
7	incomp	418.085846	0
7	incomp	451.501264	0
7	incomp	434.750969	0
7	incomp	384.697716	0
7	comp	384.730076	0
7	comp	384.631681	0
7	comp	418.084947	0
7	incomp	451.399588	0
7	comp	384.599399	0
7	comp	401.378796	0
7	comp	334.601604	0
7	comp	384.764507	0
7	comp	401.379038	0
7	incomp	401.401046	0
7	comp	451.37756	0
7	comp	334.661269	0
7	comp	384.794162	0
7	incomp	401.311841	0
7	incomp	434.816131	0
7	incomp	401.390212	0
7	comp	401.393773	0
7	incomp	401.453983	0
7	comp	334.638929	0
7	incomp	401.455591	0
7	incomp	468.161239	0
7	incomp	418.109459	0
7	comp	401.436562	0
7	incomp	334.634247	0
7	incomp	351.349934	0
7	comp	368.030294	0
7	comp	401.281899	0
7	comp	334.633949	0
7	comp	367.9893	0
7	incomp	368.034481	0
7	comp	367.97511	0
7	incomp	401.405074	0
7	incomp	484.788502	0
7	incomp	317.920983	0
7	incomp	434.801719	0
7	comp	351.341794	0
7	comp	384.739331	0
7	comp	351.285409	0
7	comp	367.988922	0
7	incomp	317.886675	0
7	incomp	434.698193	0
7	incomp	301.250566	0
7	comp	434.788939	0
7	comp	351.3275	0
7	incomp	434.713349	0
7	incomp	518.239659	0
7	comp	351.250436	0
7	incomp	317.948166	0
7	comp	434.773054	0
7	incomp	284.492692	0
7	comp	351.351128	1
7	incomp	451.432738	0
7	incomp	451.487963	0
7	incomp	484.784848	0
7	comp	367.991944	0
7	incomp	334.667324	0
7	comp	367.997703	0
7	comp	317.963731	0
7	comp	384.700607	0
7	comp	368.069111	0
7	comp	384.7889	0
7	incomp	334.674408	0
7	comp	401.419567	0
7	comp	418.147748	0
7	comp	384.81776	0
7	incomp	418.015031	0
7	comp	301.260655	0
7	incomp	601.578192	0
7	comp	367.936003	0
7	incomp	434.797936	0
7	incomp	384.756759	0
8	comp	368.003698	0
8	comp	334.659722	0
8	comp	368.044904	0
8	comp	351.360419	0
8	incomp	351.378092	1
8	incomp	551.516798	0
8	incomp	351.32266	0
8	comp	384.698076	0
8	comp	351.352876	0
8	incomp	301.309248	0
8	comp	368.016004	0
8	comp	301.325151	0
8	comp	368.031433	0
8	comp	417.762206	0
8	incomp	384.686582	0
8	comp	384.593988	0
8	incomp	418.11614	0
8	incomp	368.052805	0
8	incomp	451.363073	0
8	incomp	468.170717	0
8	incomp	368.159954	0
8	comp	384.728312	0
8	comp	384.682964	0
8	incomp	351.399644	0
8	incomp	368.040531	0
8	comp	401.433259	0
8	incomp	418.121607	0
8	comp	434.777513	0
8	incomp	468.132833	0
8	incomp	434.706936	0
8	incomp	384.655281	0
8	incomp	451.436131	0
8	incomp	418.043006	0
8	incomp	418.096048	0
8	comp	367.924274	0
8	comp	384.774103	0
8	comp	434.510252	0
8	incomp	468.050954	0
8	comp	317.935217	0
8	comp	434.804216	0
8	comp	334.709164	0
8	incomp	418.072793	0
8	incomp	401.372686	0
8	incomp	418.149188	0
8	comp	384.677274	0
8	comp	384.682779	0
8	incomp	434.819585	0
8	comp	334.570287	0
8	comp	317.938192	0
8	incomp	334.612396	0
8	incomp	451.35626	0
8	comp	334.708741	0
8	comp	351.344648	0
8	incomp	418.125252	0
8	incomp	368.023688	0
8	comp	351.208906	0
8	incomp	501.531022	0
8	incomp	434.732611	0
8	incomp	368.058658	0
8	incomp	368.051601	1
8	incomp	384.726563	0
8	incomp	334.575269	0
8	incomp	451.409674	0
8	incomp	418.076437	0
8	incomp	468.206297	0
8	incomp	401.308803	0
8	comp	468.137845	0
8	incomp	418.119945	0
8	comp	384.617513	0
8	comp	401.377463	0
8	comp	384.737336	0
8	comp	351.272766	0
8	incomp	384.645555	0
8	incomp	484.808398	0
8	incomp	334.529187	0
8	incomp	434.799725	0
8	comp	401.406118	0
8	comp	401.323138	0
8	incomp	417.990694	0
8	comp	368.075226	0
8	comp	418.044889	0
8	comp	301.258471	0
8	incomp	434.807665	0
8	incomp	384.680191	0
8	comp	351.205042	0
8	incomp	351.413572	0
8	incomp	434.793761	0
8	incomp	434.837741	0
8	comp	418.135255	0
8	incomp	351.289322	0
8	comp	351.399668	0
8	comp	334.602081	0
8	incomp	367.951984	0
8	comp	484.932002	0
8	comp	401.422555	0
8	comp	351.240468	1
8	comp	334.67535	0
8	comp	401.469967	0
8	incomp	518.237621	0
8	comp	334.613555	0
8	comp	317.954802	0
8	comp	368.122078	0
8	incomp	451.411441	0
8	comp	434.780678	0
8	incomp	518.243169	0
8	comp	351.052014	0
8	comp	434.82049	0
8	incomp	468.19869	0
8	comp	351.355531	0
8	incomp	368.008725	1
8	comp	501.496759	0
8	comp	351.305095	0
8	comp	434.828226	1
8	incomp	451.514294	0
8	incomp	368.072536	0
8	incomp	384.571594	0
8	incomp	518.236166	0
8	comp	368.041697	0
8	incomp	418.022574	0
8	comp	534.911479	0
8	incomp	384.75242	0
8	comp	384.733442	0
8	incomp	484.738461	0
8	comp	317.98009	0
8	incomp	384.772688	0
8	incomp	367.950161	0
8	incomp	401.390487	0
8	comp	418.122567	0
8	comp	468.184159	0
8	comp	384.689261	0
8	comp	351.298102	0
8	comp	368.117407	0
8	incomp	534.861838	0
8	comp	384.721889	0
8	incomp	434.926993	0
8	incomp	317.908515	0
8	comp	384.669457	0
8	incomp	451.117782	0
8	comp	384.676451	0
8	incomp	418.144737	0
8	comp	401.414271	0
8	comp	418.076384	0
8	comp	351.334273	0
8	comp	418.089329	0
8	comp	418.032995	0
8	comp	401.367966	0
8	comp	384.785762	0
8	comp	384.67594	0
8	comp	401.408081	0
8	comp	384.737738	0
8	comp	384.653108	0
8	incomp	368.046927	0
8	comp	317.962362	0
8	incomp	368.047559	1
8	incomp	401.369534	0
8	comp	418.11095	0
8	incomp	484.862634	0
8	comp	417.977485	0
8	incomp	368.064887	0
8	incomp	384.663938	0
8	incomp	518.106283	0
8	incomp	468.151711	0
8	incomp	451.451177	0
8	comp	368.041121	0
8	incomp	451.361356	0
8	incomp	451.50278	0
8	incomp	367.968969	0
8	incomp	384.768175	0
8	comp	484.787921	0
8	incomp	468.071829	0
8	incomp	401.312141	0
8	comp	451.510773	0
8	incomp	451.52666	0
8	incomp	368.052552	0
8	incomp	401.42262	0
8	incomp	434.768933	0
8	comp	351.321298	0
8	comp	518.171393	0
8	incomp	401.433899	0
8	incomp	434.842377	0
8	comp	384.689928	0
8	incomp	367.998507	0
8	comp	418.147877	0
8	comp	417.966875	0
8	incomp	401.449798	0
8	incomp	451.457599	0
8	incomp	401.349547	0
8	incomp	568.195574	0
8	incomp	434.776089	0
8	incomp	351.339199	0
8	comp	384.773675	0
8	incomp	384.713949	0
8	incomp	367.992228	0
8	incomp	351.344856	0
8	comp	367.988097	0
8	comp	384.662662	0
8	incomp	401.304179	0
8	incomp	351.305133	0
8	comp	368.02883	0
8	comp	334.676979	0
8	incomp	451.510571	0
8	comp	401.418388	0
